segment,mean,var,std,len_weighted,gaps_squared,n_peaks,smooth10_n_peaks,smooth20_n_peaks,var_div_duration,var_div_len,diff_peaks,diff2_peaks,diff_var,diff2_var,kurtosis,skew
1924,-2.104187e-06,8.936024973070089e-11,9.45305504748073e-06,90,425,1,1,1,1.0512970556553045e-12,4.964458318372272e-12,2,7,1.3683963374975544e-11,3.822718762998939e-12,-1.3351325142085286,-0.1493872950447168
1925,-5.861354499999996e-07,1.6723416291987032e-10,1.2931904844989789e-05,100,475,1,1,2,1.7603596096828457e-12,8.361708145993516e-12,3,6,1.8895026358400268e-11,6.232370457639099e-12,-1.5194456893816983,0.0485234035976868
1926,-2.5906568e-06,1.0186682253974055e-10,1.0092909518059724e-05,100,475,1,1,1,1.0722823425235849e-12,5.093341126987029e-12,4,5,1.2788748746570548e-11,5.07935036999595e-12,-1.4110634745213542,0.1350898033168317
1927,1.3877605000000026e-07,1.7022034746645344e-10,1.3046852013664194e-05,100,475,1,1,2,1.7917931312258257e-12,8.511017373322672e-12,3,5,1.9667314591619164e-11,7.811295669332432e-12,-1.5321270887373009,0.1134657274057572
1928,-1.450146842105263e-06,1.1930001492599004e-10,1.0922454620001404e-05,95,450,1,1,2,1.3255557213998893e-12,6.278948153999476e-12,2,5,1.61020516920321e-11,6.282862801570245e-12,-1.4238548915980114,-0.0803111413070615
1930,-5.73913e-07,1.76221864449131e-10,1.3274858358910314e-05,100,475,1,1,2,1.854966994201379e-12,8.811093222456549e-12,4,6,2.364292378312465e-11,1.3314442074988883e-11,-1.3682216776415947,0.1159170769606244
1931,2.338985285714285e-06,2.6445914885015776e-10,1.6262200000312313e-05,105,500,1,1,2,2.6445914885015778e-12,1.2593292802388467e-11,2,5,2.7199047106159093e-11,6.811187105467351e-12,-1.4031743646510488,0.1353215435878772
1932,3.4800298421052635e-06,2.9653047027037834e-10,1.72200601122754e-05,95,450,1,1,2,3.294783003004204e-12,1.5606866856335703e-11,2,7,3.617440127686433e-11,9.378469136187676e-12,-1.3947400535506664,-0.036241007365117
1933,5.817436857142859e-06,3.6741362424075945e-10,1.9168036525444107e-05,105,500,1,1,2,3.6741362424075945e-12,1.7495886868607593e-11,2,8,3.60989082514676e-11,1.0066539536908988e-11,-1.2792908096381477,-0.0625657253820489
1934,6.916547894736842e-06,4.4228645646382705e-10,2.1030607610428836e-05,95,450,1,1,2,4.9142939607091894e-12,2.3278234550727738e-11,2,3,5.389470024851358e-11,1.1904029199900352e-11,-1.3347213423395736,-0.0170198030984764
1935,8.06535909090909e-06,4.804922391944901e-10,2.192013319290031e-05,110,525,1,1,1,4.576116563757048e-12,2.1840556327022272e-11,1,4,4.2735492811494335e-11,7.363626725240002e-12,-1.2380398970264517,-0.0571565222814107
1936,-3.371988936842105e-06,4.754203014681177e-10,2.1804134962619307e-05,475,2350,1,1,1,1.011532556315144e-12,5.004424225980186e-12,18,32,2.406749694985601e-12,7.660461251282932e-13,-1.461748355801599,-0.0622767407554387
1937,-1.3066504887218046e-05,2.8590671448698563e-10,1.690877625634054e-05,665,3300,1,1,1,4.331919916469479e-13,2.1496745450149297e-12,35,43,9.273222119152857e-13,7.6280613158393e-13,-1.4884998485671477,-0.1236935252697928
1940,-1.890631159509804e-05,2.592045027317542e-10,1.60998292764785e-05,510,2525,1,1,1,5.132762430331766e-13,2.5412206150171977e-12,26,34,1.0617379457259989e-12,7.102072238555671e-13,-1.197062233772582,-0.2805923695302887
1941,5.721893681818181e-06,7.263857160327435e-10,2.6951543852490965e-05,440,2175,1,1,1,1.6698522207649278e-12,8.254383136735723e-12,21,29,2.3676739819081084e-12,8.251158745518255e-13,-0.6689597049968219,-0.802144490843386
1943,4.668614305785124e-06,1.025412534966329e-09,3.202206325280008e-05,605,3000,1,1,1,1.7090208916105489e-12,8.474483760052309e-12,28,38,2.9486454537525167e-12,8.327823181977509e-13,-1.406495380737641,-0.068382222351252
1944,2.8195648585858582e-06,4.4133583722624206e-10,2.100799460268024e-05,495,2450,1,1,1,9.006853820943715e-13,4.457937749760021e-12,21,34,2.226390708168013e-12,1.0128287897997272e-12,-1.4284441722586965,-0.0949742361887295
1958,3.644168428571428e-06,3.700510847262458e-10,1.923671190006873e-05,280,1375,1,1,1,1.3456403080954396e-12,6.608055084397248e-12,9,17,4.720148424637236e-12,6.774390749491142e-13,-1.071708911206779,-0.328652036609431
1959,-6.101513195652173e-06,7.413076547419031e-11,8.609922501055995e-06,230,1125,1,1,1,3.2947006877417923e-13,1.6115383798737024e-12,7,15,1.6956805246364693e-12,6.78893437368492e-13,-1.5077952105771202,0.0224363451443686
1965,-8.6837375e-06,8.319143179523985e-11,9.120933712906804e-06,210,1040,1,1,1,4.038419019186402e-13,1.98074837607714e-12,11,14,2.08100193844936e-12,8.844123915160506e-13,-1.064682516427942,-0.3041362710061417
1966,4.997050716981133e-06,2.1421800815149839e-10,1.463618830677914e-05,265,1300,1,1,1,8.239154159673016e-13,4.04184921040563e-12,13,18,3.5661364837929174e-12,1.3651420248575437e-12,-1.4726779020939351,0.0518231214693881
1970,3.7425108e-06,4.5445685368722787e-10,2.1317993659986577e-05,225,1100,1,1,1,2.0657129713055814e-12,1.009904119304951e-11,3,16,9.570658742695324e-12,1.282681814837959e-12,-1.475077703713269,-0.1285491445210413
1971,1.5397443357142858e-06,3.7993792928050684e-10,1.9491996544235967e-05,210,1025,1,1,1,1.8533557525878386e-12,9.046141173345404e-12,3,14,9.216890176863288e-12,1.3940772170839109e-12,-1.49266275646847,-0.0189975306973115
1976,3.1372147222222213e-06,2.2418073877745824e-10,1.4972666388371118e-05,180,875,1,1,1,1.281032793014047e-12,6.227242743818284e-12,4,10,7.187029857835102e-12,1.846090779752596e-12,-1.346340637318627,-0.0957137343622121
1977,2.175378294736843e-06,3.811690765303344e-10,1.952355184207869e-05,190,925,1,1,1,2.060373386650456e-12,1.0030765171850904e-11,4,12,1.0124947264305291e-11,1.340485342688729e-12,-0.9660562919701512,-0.3501398198195072
1978,3.767907555555557e-07,9.192009306418162e-10,3.0318326646466094e-05,225,1100,1,1,1,4.1781860483718906e-12,2.042668734759592e-11,4,17,1.8890408934568743e-11,2.209750707327963e-12,-1.4999831632168557,0.0247764470149141
1979,1.6009652127659569e-06,1.0931816779358454e-09,3.306329804988979e-05,235,1150,1,1,1,4.752963817112372e-12,2.3259184636932884e-11,4,15,2.0369993184046438e-11,1.7619078364532896e-12,-1.4747806191763255,-0.0126670512920831
1980,3.0413920000000004e-06,6.259566669007021e-10,2.501912602191976e-05,240,1175,1,1,1,2.6636453910668178e-12,1.304076389376463e-11,8,16,9.266217649733754e-12,1.8819213994621724e-12,-0.7619086957003929,-0.5604007117766745
1981,3.8071681777777793e-06,9.405849618637922e-10,3.066895762597406e-05,225,1100,1,1,1,4.275386190289965e-12,2.090188804141761e-11,6,14,1.9131949870328363e-11,2.0119191709044528e-12,-1.4757024217930357,-0.0326150930085105
1982,-1.4222716938775512e-06,8.354309709418722e-10,2.8903822773845543e-05,245,1200,1,1,1,3.480962378924468e-12,1.7049611651874943e-11,8,15,1.4782894797824783e-11,2.1206668812884163e-12,-1.4939921289567897,-0.0141626857398999
1983,-2.83096488888889e-07,1.9093176203334078e-10,1.3817805977554496e-05,225,1122,1,1,1,8.600529821321657e-13,4.24292804518535e-12,11,16,4.276053176331239e-12,1.3596801320055479e-12,-1.5245632533534954,0.0539887315197657
1984,2.746224375e-06,4.186633702713329e-10,2.0461265119032423e-05,240,1175,1,1,1,1.7815462564737573e-12,8.722153547319436e-12,5,17,7.359769269089e-12,1.1450506255342177e-12,-1.3183601146774382,-0.1546290591380444
1985,-3.4800887999999995e-06,4.917487656760388e-10,2.2175409030636588e-05,250,1225,1,1,1,2.0071378190858725e-12,9.834975313520775e-12,5,16,8.2104632910236e-12,1.0118310131690545e-12,-1.4644593095135132,-0.0411505985640509
1987,-1.9752176493150684e-06,3.77511370504808e-10,1.9429651836942627e-05,365,1800,1,1,1,1.048642695846689e-12,5.171388637052165e-12,19,27,3.3268436773241664e-12,1.3243763441711765e-12,-1.3750054941202192,-0.1771324089651458
1989,4.5324282352941166e-07,4.736135697964946e-10,2.1762664584018537e-05,255,1250,1,1,1,1.894454279185979e-12,9.286540584244994e-12,10,17,6.6892398824792e-12,1.446162971847181e-12,-0.7687576352787411,-0.5431003724970135
1991,1.5333113260869568e-06,7.412577526836822e-10,2.7226049156711707e-05,230,1125,1,1,1,3.294478900816366e-12,1.6114298971384398e-11,5,17,1.4628863981034215e-11,1.913699467714969e-12,-1.478526012201365,-0.0473901906656789
1992,1.1333271034482765e-06,1.0371248502693901e-09,3.2204422837079226e-05,290,1447,1,1,1,3.639034562348736e-12,1.7881462935679135e-11,2,16,1.3144658608775635e-11,1.196731853079178e-12,-1.4862782337845213,0.0636499500149535
1993,1.0721045959183672e-06,3.2298069048631156e-10,1.7971663542541396e-05,245,1214,1,1,1,1.3457528770262985e-12,6.591442662985951e-12,5,14,5.667929237664903e-12,1.3491503229192536e-12,-1.4349290376613355,-0.0502586374195326
1994,6.82788125e-07,2.2549305764398207e-10,1.5016426260731348e-05,240,1175,1,1,1,9.595449261446045e-13,4.697772034249626e-12,8,15,4.234730670823354e-12,1.017149746276318e-12,-1.471223362404603,-0.0249272299338144
1995,6.926226825000002e-06,4.489386664377762e-10,2.1188172796109064e-05,200,975,1,1,1,2.302249571475775e-12,1.1223466660944405e-11,3,11,9.332028529602198e-12,7.633170057589816e-13,-1.222798325420107,-0.3614530458577419
1998,-2.1314777160493823e-05,2.1305354472988947e-10,1.4596353816275127e-05,405,2000,1,1,1,5.326338618247238e-13,2.630290675677648e-12,21,25,1.4426161160484378e-12,5.411675655389521e-13,-1.3817867183891692,-0.1086869859754538
2001,7.037503478260868e-06,1.6455144969176178e-10,1.2827760899383874e-05,230,1125,1,1,1,7.313397764078304e-13,3.5772054280817785e-12,10,14,3.4485326203402464e-12,6.794137904066114e-13,-1.435084843744962,-0.1503978141112555
2002,2.217263072727273e-06,2.2933934068240543e-10,1.5143953931599418e-05,330,1625,1,1,1,7.056595097920168e-13,3.4748384951879613e-12,15,24,2.372294702010875e-12,7.453228021299936e-13,-1.4937155363258623,0.0692127223517155
2003,1.153726530612245e-06,6.082568671503574e-10,2.4662864131125517e-05,245,1231,1,1,1,2.523887415561649e-12,1.241340545204811e-11,6,18,1.0570786615906252e-11,1.4605018950472653e-12,-1.4430754377350496,-0.0557719610448765
2004,2.538369581818181e-06,3.784014593546802e-10,1.9452543775935327e-05,275,1350,1,1,1,1.4014868864988157e-12,6.880026533721459e-12,6,19,5.2256865114257655e-12,6.231670474660108e-13,-1.4983806612712551,-0.0012458760428061
2005,-1.41659925e-05,4.643123757086375e-11,6.814047077241524e-06,200,975,1,1,1,2.381089106198141e-13,1.1607809392715938e-12,12,15,1.4015716015425377e-12,8.970730295232676e-13,-1.3543954279603283,-0.154427429976711
2006,4.088207656249999e-06,6.576752568528873e-10,2.56451799926007e-05,320,1575,1,1,1,2.087857958263134e-12,1.0276175888326364e-11,6,20,7.084962960949601e-12,7.578763533716675e-13,-1.3040683856051445,-0.0546984306854673
2009,1.2552323928571428e-06,4.207725369914128e-10,2.051274084542124e-05,280,1375,1,1,1,1.5300819526960464e-12,7.513795303418085e-12,11,18,5.833809604869144e-12,1.6983813199929988e-12,-1.4668700504926957,-0.0529647648211193
2010,-3.0286641960784315e-06,1.3446491040224963e-10,1.1595900586079964e-05,255,1250,1,1,1,5.378596416089986e-13,2.6365668706323456e-12,14,15,2.231981118256e-12,1.1434961430253059e-12,-1.0782339000663963,-0.2665642936639306
2011,6.185928723404255e-06,1.3687627176717708e-10,1.1699413308673948e-05,235,1150,1,1,1,5.95114225074683e-13,2.9122611014292996e-12,11,14,2.7288972867582705e-12,1.3925089931384699e-12,-1.388805222079884,-0.1331804259896825
2012,4.941079546875e-06,4.348741945391201e-10,2.08536374414422e-05,320,1575,1,1,1,1.3805529985368893e-12,6.794909289673752e-12,11,24,4.53517538628879e-12,8.456742782615441e-13,-1.482589367485454,-0.0385579986640495
2014,5.068784673913043e-06,4.2312247004127804e-10,2.0569940934316705e-05,230,1125,1,1,1,1.880544311294569e-12,9.19831456611474e-12,5,15,8.231357928628411e-12,1.1324042876171952e-12,-1.3702938718365494,-0.0805610454042291
2015,-3.3475531632653068e-06,3.6427041194254355e-10,1.9085869431140507e-05,245,1200,1,1,1,1.5177933830939317e-12,7.434090039643747e-12,6,18,6.429755753525347e-12,1.2711571012221593e-12,-1.500544362312287,0.0041571255349618
2016,1.3686058400000003e-06,3.2143384377601915e-10,1.7928576178158128e-05,250,1225,1,1,1,1.3119748725551802e-12,6.428676875520383e-12,11,20,5.469864454356731e-12,1.2513541143711585e-12,-1.421337383888455,-0.0759496627851173
2019,-7.76722493181818e-06,2.060523855133377e-10,1.4354524914233062e-05,220,1075,1,1,1,9.583831884341289e-13,4.683008761666766e-12,9,14,4.789885974199283e-12,1.4127169681598593e-12,-1.4967065876745025,-0.0120813245858241
2020,-4.217315094339623e-07,7.436648674076768e-10,2.727021942353374e-05,265,1300,1,1,1,2.8602494900295266e-12,1.403141259259768e-11,5,17,1.0782885125182543e-11,1.176464535564014e-12,-1.379160991290325,-0.0577511293246552
2021,1.0171093617021282e-06,5.068270463094571e-10,2.2512819599274032e-05,235,1129,1,1,1,2.232718265680428e-12,1.078355417679696e-11,6,14,9.584282438823818e-12,1.2976219983565434e-12,-1.489301475519626,0.0003983578572911
2024,-9.0702715e-07,1.5316122437890952e-10,1.2375832270150944e-05,240,1175,1,1,1,6.517498909740831e-13,3.1908588412272816e-12,10,16,2.915566376175387e-12,1.174115801698125e-12,-1.1484399384977733,-0.1836705560119746
2025,4.705147708888888e-06,1.3989396297407915e-10,1.1827677835233725e-05,225,1100,1,1,1,6.358816498821779e-13,3.1087547327573147e-12,8,15,3.099915294010408e-12,1.1401860704129446e-12,-1.497041897456654,0.0093894621216489
2027,7.21340688888889e-06,5.210523883782836e-10,2.282657198044165e-05,225,1100,1,1,1,2.368419947174017e-12,1.1578941963961859e-11,6,14,1.0836617957533467e-11,1.6412923495665765e-12,-1.4976287221366305,-0.0017170857315178
2028,2.8724782608694764e-08,3.9815848682103364e-10,1.9953909061159763e-05,230,1125,1,1,1,1.7695932747601497e-12,8.655619278718125e-12,8,16,8.052227640426665e-12,1.3634577153477276e-12,-1.4400924643568,-0.0328161968235832
2029,-2.7431883333333344e-07,4.32804834045819e-10,2.0803961979532146e-05,240,1175,1,1,1,1.841722698067315e-12,9.016767375954562e-12,5,14,7.829785247383388e-12,1.0571960312814445e-12,-1.4832892554032633,-0.0093221659427433
2030,1.3573850204081631e-06,2.651341369924146e-10,1.6282940059842223e-05,245,1200,1,1,1,1.1047255708017275e-12,5.410900754947237e-12,11,16,4.821113881076493e-12,1.6095046098060119e-12,-1.3992044930298932,-0.1156962141563571
2031,2.043107913043478e-06,3.430979035859673e-10,1.8522902137245325e-05,230,1125,1,1,1,1.5248795714931884e-12,7.458650077955813e-12,5,14,6.5411246966313286e-12,7.703515302377196e-13,-1.4016356920672348,-0.079119221989014
2032,-6.796630476190475e-06,2.9131665179129027e-10,1.7068000814134333e-05,210,1025,1,1,1,1.4210568380062941e-12,6.9361107569354826e-12,4,11,6.894410191041762e-12,8.866031962087509e-13,-1.4310063893254672,0.0226181762553665
2033,5.9175781818181816e-06,7.065265938979694e-10,2.6580567975458488e-05,220,1075,1,1,1,3.2861702041766018e-12,1.6057422588590212e-11,3,11,1.3558579797202269e-11,9.516724721677987e-13,-1.15290334187831,-0.2353269205648376
2034,-8.688482826086955e-07,8.094559537842458e-10,2.8450939418308247e-05,230,1125,1,1,1,3.5975820168188708e-12,1.7596868560527084e-11,2,11,1.5891104061193184e-11,1.7926023138946437e-12,-1.4898828843344318,0.0005583185207966
2035,5.636126888888887e-07,6.32161648796707e-10,2.5142824996342536e-05,225,1100,1,1,1,2.873462039985032e-12,1.4048036639926822e-11,6,14,1.314633251554484e-11,1.952294917708217e-12,-1.46516991382282,-0.0177599382128339
2037,-2.792316521739137e-07,2.6789240493954535e-10,1.6367419006659096e-05,230,1125,1,1,1,1.190632910842424e-12,5.823747933468379e-12,3,15,4.847990506775624e-12,8.439774521053231e-13,-1.0938299336310968,-0.2928684136997347
2038,7.702657954545446e-07,4.3224293072768285e-10,2.0790452874521107e-05,220,1075,1,1,1,2.0104322359427118e-12,9.823702971083704e-12,7,14,9.338902011236208e-12,1.8927670990842963e-12,-1.4690274020233642,-0.0168404581356361
2039,2.659975744680851e-06,6.933844055347692e-10,2.633219332935958e-05,235,1161,1,1,1,3.001664093224109e-12,1.4752859692229133e-11,4,12,1.2919472976740074e-11,1.1564135983920984e-12,-1.3433433281585607,-0.1254392731801853
2043,-2.588592555555556e-06,4.82975821958125e-10,2.1976710899452743e-05,225,1100,1,1,1,2.1953446452642045e-12,1.073279604351389e-11,8,14,6.118875665544732e-12,1.0098046016132236e-12,-0.8788411344468554,-0.611740100982194
2044,3.890899086956522e-06,4.99780867463359e-10,2.23557792855306e-05,230,1125,1,1,1,2.221248299837151e-12,1.086480146659476e-11,3,15,7.945194987541268e-12,6.322300912536856e-13,-0.8033842929099504,-0.5128962255934782
2045,1.7362872916666668e-06,7.625801550870738e-10,2.761485388494884e-05,240,1175,1,1,1,3.24502193654074e-12,1.588708656431404e-11,4,15,1.3502212330864737e-11,1.5174087013313817e-12,-1.4580165273557566,-0.0460230703596639
2046,-1.1140367441860465e-06,4.272914906079848e-10,2.067103022609141e-05,215,1061,1,1,1,2.025078154540212e-12,9.93701140948802e-12,5,13,9.313548650681632e-12,1.1587106211785837e-12,-1.38238328723924,-0.1140612843107516
2047,2.9478083541666664e-06,2.951184999271485e-10,1.7179013357208514e-05,240,1175,1,1,1,1.255823403945313e-12,6.148302081815595e-12,6,19,5.165145183641465e-12,1.185492428303401e-12,-1.3749994884505523,-0.0923911776893706
2048,2.543127645833333e-06,1.794168282094284e-10,1.3394656703679584e-05,240,1199,1,1,1,7.570330304195291e-13,3.737850587696425e-12,4,15,3.3758279102038498e-12,4.536014789646708e-13,-1.4445769502133607,-0.0030486587964504
2049,-9.333506521739097e-08,1.6492920295395704e-10,1.2842476511715216e-05,230,1169,1,1,1,7.202148600609478e-13,3.585417455520805e-12,5,14,3.2905121107604694e-12,5.627190412156822e-13,-1.503451314818584,-0.0128781397256037
2050,1.7989268124999996e-06,1.4142479971755542e-10,1.1892215929655643e-05,240,1175,1,1,1,6.018076583725762e-13,2.946349994115738e-12,11,16,2.676570169956978e-12,7.022371805290186e-13,-1.460208574613688,-0.0142909271471164
2051,3.780932934782609e-06,1.491759254384509e-10,1.2213759676629096e-05,230,1136,1,1,1,6.600704665418181e-13,3.242954900835889e-12,7,15,3.090893710236113e-12,7.796109862358308e-13,-1.4774042866817647,-0.0377659512697425
2052,1.866454921568627e-06,5.70220809449375e-10,2.3879296669905814e-05,255,1250,1,1,1,2.2808832377975e-12,1.1180800185281864e-11,4,18,9.05120039059244e-12,1.0286567681515525e-12,-1.443251017789596,-0.0224849176221137
2054,6.641711179999999e-06,7.162696627920706e-10,2.6763214732017352e-05,250,1225,1,1,1,2.923549644049268e-12,1.4325393255841414e-11,6,18,9.24043025273644e-12,1.6181949369990137e-12,-0.7804901007832994,-0.5870695631137711
2055,5.6881284259259255e-06,1.026029118418024e-09,3.203168928448864e-05,270,1325,1,1,1,3.871807994030279e-12,1.900053922996341e-11,6,19,1.4033993545353987e-11,1.631225667984247e-12,-1.407236277116529,-0.0902641879606272
2056,-5.731291599999998e-06,4.0859341818657455e-10,2.0213693828357413e-05,215,1050,1,1,1,1.945682943745593e-12,9.502172515966849e-12,4,11,9.2728503749092e-12,1.2100567908698461e-12,-1.5240908734978484,0.0197633161964641
2057,3.487004423076924e-06,8.054077326889325e-10,2.837970635311318e-05,260,1275,1,1,1,3.158461696819344e-12,1.5488610244017934e-11,5,16,1.2487092946204617e-11,1.508857415395999e-12,-1.5027936032551985,0.0029388158108115
